customer_id,age,gender,region,acquisition_channel,signup_date,last_purchase_date,total_purchases,avg_order_value,campaign_exposure,campaign_clicks,time_on_site,churned,revenue_last_12m
6038,34,Female,East,Social Media,2024-05-20,2025-08-28,5,50.9,Yes,1,13.3,0,254.5
6039,40,Female,North,Social Media,2024-04-28,2025-08-01,2,72.62,Yes,0,15.06,0,145.24
6040,30,Female,South,Social Media,2023-05-07,2025-09-19,1,79.75,No,1,9.07,0,79.75
6041,38,Other,East,Search Ads,2023-06-07,2025-07-24,3,81.34,Yes,0,7.27,0,244.02
6042,38,Male,South,Email,2025-01-07,2025-07-18,4,55.89,No,1,7.77,0,223.56
6043,36,Female,West,Social Media,2024-11-28,2025-10-06,2,78.03,Yes,1,6.69,0,156.06
6044,56,Male,North,Organic,2024-01-30,2025-08-28,2,77.64,Yes,1,10.7,0,155.28
6045,48,Female,West,Organic,2024-03-24,2025-01-31,1,118.34,No,0,6.53,1,118.34
6046,42,Female,West,Social Media,2024-01-20,2025-08-25,3,96.0,Yes,0,9.41,0,288.0
6047,23,Female,South,Social Media,2025-05-09,2025-08-17,5,44.97,Yes,2,9.25,0,224.85
6048,47,Male,East,Search Ads,2023-03-11,2025-09-18,1,75.25,Yes,1,7.51,0,75.25
6049,27,Male,North,Organic,2024-10-15,2025-04-10,3,97.58,No,0,8.68,1,292.74
6050,34,Male,North,Email,2023-11-05,2025-05-25,2,73.84,Yes,1,8.85,0,147.68
6051,39,Male,East,Social Media,2023-06-21,2025-08-11,3,67.69,No,0,6.71,0,203.07
6052,25,Male,North,Email,2023-06-07,2025-06-11,3,59.58,Yes,2,5.39,0,178.74
6053,38,Female,West,Organic,2024-02-17,2025-02-24,3,86.12,No,1,9.07,1,258.36
6054,31,Male,East,Social Media,2023-05-26,2025-07-25,5,124.37,No,0,4.98,0,621.85
6055,62,Male,North,Email,2024-11-09,2025-06-26,4,64.7,No,3,13.38,0,258.8
6056,62,Female,South,Search Ads,2023-11-25,2025-08-11,4,115.61,Yes,0,13.02,0,462.44
6057,18,Male,West,Social Media,2025-05-10,2025-09-01,4,94.42,No,0,3.83,0,377.68
6058,49,Male,South,Organic,2023-05-27,2025-01-04,0,72.36,No,1,9.88,1,0.0
6059,51,Female,East,Social Media,2023-12-18,2025-09-09,2,95.84,No,1,12.01,0,191.68
6060,37,Male,North,Organic,2024-01-19,2025-08-27,3,51.1,Yes,2,7.64,0,153.3
6061,42,Male,West,Email,2024-11-02,2024-11-09,3,99.64,No,1,9.05,1,298.92
6062,59,Female,South,Social Media,2023-10-24,2025-05-26,0,80.98,Yes,1,8.89,0,0.0
6063,37,Male,South,Email,2023-06-24,2025-08-15,2,83.31,No,0,10.05,0,166.62
6064,21,Male,East,Social Media,2024-02-11,2025-08-20,4,85.82,Yes,1,8.24,0,343.28
6065,37,Male,South,Social Media,2025-06-26,2025-07-28,5,105.43,Yes,0,12.15,0,527.15
6066,31,Male,East,Search Ads,2025-03-27,2025-09-14,0,71.73,No,0,7.57,0,0.0
6067,37,Female,North,Organic,2025-09-25,2025-10-21,1,35.41,Yes,1,7.57,0,35.41
6068,29,Male,North,Organic,2025-02-09,2025-04-10,5,31.81,No,1,9.95,1,159.05
6069,25,Male,North,Social Media,2025-02-06,2025-06-28,3,76.71,Yes,2,10.85,0,230.13
6070,69,Male,East,Search Ads,2024-02-03,2025-05-14,0,139.29,No,1,1.0,0,0.0
6071,24,Other,West,Organic,2024-05-12,2025-09-03,2,76.38,No,0,1.0,0,152.76
6072,54,Male,North,Email,2025-08-01,2025-08-22,2,116.79,Yes,2,11.03,0,233.58
6073,55,Female,West,Social Media,2025-07-17,2025-07-30,1,69.19,No,0,6.61,1,69.19
6074,50,Male,West,Search Ads,2024-12-23,2025-09-27,0,106.64,Yes,1,6.05,0,0.0
6075,65,Other,North,Search Ads,2023-04-08,2025-09-10,1,76.35,Yes,0,8.61,0,76.35
6076,18,Male,North,Search Ads,2023-06-04,2025-06-24,2,59.76,No,1,16.73,0,119.52
6077,33,Male,South,Referral,2024-04-03,2025-02-10,3,93.42,Yes,1,5.64,1,280.26
6078,27,Female,North,Email,2024-07-05,2025-08-19,3,89.74,Yes,1,11.11,0,269.22
6079,48,Male,East,Email,2024-09-17,2025-07-09,3,89.92,Yes,2,7.37,0,269.76
6080,51,Female,East,Search Ads,2023-09-30,2025-09-03,2,113.85,Yes,0,5.35,0,227.7
6081,64,Female,South,Email,2025-02-21,2025-04-10,1,97.0,No,1,6.16,1,97.0
6082,37,Female,East,Referral,2025-04-15,2025-07-08,3,121.53,No,0,3.74,0,364.59
6083,30,Male,South,Email,2023-07-29,2025-06-26,1,113.34,No,1,3.3,0,113.34
6084,66,Female,West,Social Media,2025-02-24,2025-07-13,3,84.23,No,0,6.43,0,252.69
6085,52,Male,East,Search Ads,2023-06-01,2025-07-14,4,50.18,No,0,4.73,0,200.72
6086,57,Other,South,Search Ads,2024-05-11,2025-08-07,5,80.17,Yes,1,8.63,0,400.85
6087,41,Female,East,Search Ads,2025-05-30,2025-06-03,0,100.86,No,0,8.51,0,0.0
6088,41,Female,North,Email,2023-10-30,2025-09-08,1,87.74,No,1,5.63,0,87.74
6089,38,Female,West,Referral,2024-11-18,2025-07-26,1,131.09,No,0,9.89,0,131.09
6090,56,Female,South,Search Ads,2025-05-05,2025-06-03,6,119.19,No,1,6.01,1,715.14
6091,28,Female,West,Referral,2024-05-07,2025-07-22,4,107.03,No,1,7.54,0,428.12
6092,68,Male,West,Email,2025-05-03,2025-06-01,3,90.89,Yes,1,2.52,1,272.67
6093,27,Female,East,Email,2024-10-01,2025-06-30,2,78.4,Yes,1,8.69,0,156.8
6094,41,Male,East,Email,2024-05-21,2025-09-20,0,101.55,Yes,0,15.98,0,0.0
6095,34,Male,East,Organic,2023-04-29,2025-09-17,1,84.07,No,1,10.38,0,84.07
6096,51,Female,North,Email,2024-12-20,2025-01-17,3,60.44,No,1,7.48,1,181.32
6097,53,Male,West,Social Media,2023-11-08,2024-12-07,1,110.5,Yes,2,7.37,1,110.5
6098,65,Female,South,Organic,2023-10-14,2025-08-05,3,42.4,Yes,0,13.54,0,127.2
6099,59,Male,West,Search Ads,2025-07-11,2025-08-05,6,74.59,Yes,2,8.5,0,447.54
6100,30,Male,East,Email,2023-12-16,2025-09-07,5,76.04,Yes,1,5.75,0,380.2
6101,28,Female,North,Organic,2023-12-27,2025-06-05,3,64.2,No,2,6.05,0,192.6
6102,64,Male,South,Search Ads,2025-08-04,2025-08-29,3,69.68,No,0,14.22,1,209.04
6103,43,Female,North,Social Media,2023-10-18,2025-09-20,3,88.79,Yes,1,10.19,0,266.37
6104,23,Female,North,Social Media,2025-01-08,2025-02-25,4,74.41,No,1,9.95,1,297.64
6105,60,Female,East,Organic,2024-06-05,2025-06-08,3,95.82,No,0,7.39,0,287.46
6106,51,Male,North,Search Ads,2023-03-14,2025-08-14,3,91.93,No,0,7.8,0,275.79
6107,19,Female,West,Email,2024-08-06,2025-01-16,3,86.48,Yes,0,8.33,1,259.44
6108,58,Female,South,Social Media,2024-04-04,2025-04-10,1,98.41,Yes,0,12.87,1,98.41
6109,49,Male,South,Social Media,2024-12-28,2025-06-24,4,63.73,Yes,1,10.13,0,254.92
6110,49,Male,South,Social Media,2024-02-01,2025-09-27,2,40.91,Yes,2,6.19,0,81.82
6111,62,Male,North,Organic,2023-08-30,2024-12-01,4,100.92,Yes,0,10.33,1,403.68
6112,43,Female,East,Social Media,2023-08-20,2025-09-24,4,80.76,Yes,2,9.44,0,323.04
6113,41,Male,South,Organic,2024-06-13,2025-09-30,3,95.59,No,1,9.14,0,286.77
6114,50,Male,East,Email,2025-09-24,2025-10-14,2,25.88,Yes,0,8.44,0,51.76
6115,28,Female,East,Organic,2024-03-28,2025-07-30,5,71.92,No,1,6.38,0,359.6
6116,25,Female,North,Search Ads,2023-05-17,2025-06-20,4,85.93,Yes,4,13.01,0,343.72
6117,61,Male,South,Referral,2025-04-04,2025-08-28,6,96.11,Yes,2,14.32,0,576.66
6118,29,Male,South,Social Media,2023-11-12,2024-09-22,2,107.58,Yes,2,3.92,1,215.16
6119,44,Male,North,Search Ads,2024-03-01,2025-09-28,1,75.99,Yes,1,10.54,0,75.99
6120,32,Female,East,Referral,2025-05-01,2025-05-23,4,46.7,Yes,0,8.06,1,186.8
6121,29,Female,North,Social Media,2023-04-22,2025-07-05,4,64.21,Yes,1,7.52,0,256.84
6122,49,Female,South,Organic,2023-05-13,2025-06-06,1,77.39,Yes,1,1.28,0,77.39
6123,59,Female,East,Social Media,2023-07-22,2025-08-28,4,93.88,Yes,2,11.61,0,375.52
6124,40,Male,South,Social Media,2024-01-13,2024-05-31,3,92.61,Yes,0,8.13,1,277.83
6125,25,Other,West,Referral,2025-05-10,2025-05-28,4,67.21,Yes,1,7.76,1,268.84
6126,30,Male,West,Search Ads,2024-09-28,2025-06-22,8,111.88,No,1,11.61,0,895.04
6127,26,Male,East,Social Media,2025-02-16,2025-04-02,4,51.03,No,1,7.28,1,204.12
6128,63,Male,East,Organic,2023-12-04,2025-04-10,2,139.8,No,0,6.55,1,279.6
6129,34,Male,South,Social Media,2024-02-18,2025-07-16,4,80.09,Yes,0,7.35,0,320.36
6130,37,Female,North,Referral,2024-02-15,2025-08-05,4,66.86,Yes,0,6.5,0,267.44
6131,21,Male,West,Social Media,2023-04-24,2025-07-20,8,74.96,Yes,1,14.07,0,599.68
6132,41,Male,South,Social Media,2024-07-05,2025-08-29,1,62.99,Yes,2,10.93,0,62.99
6133,65,Male,South,Search Ads,2023-11-30,2024-10-06,3,69.49,No,1,11.86,1,208.47
6134,39,Other,East,Organic,2025-08-13,2025-09-22,3,100.98,No,0,5.48,0,302.94
6135,51,Female,East,Referral,2024-11-24,2025-08-02,5,115.91,No,0,9.08,0,579.55
6136,27,Female,East,Search Ads,2025-05-23,2025-06-03,4,81.86,No,1,11.14,1,327.44
6137,25,Female,North,Social Media,2023-07-15,2025-09-19,4,80.51,No,0,10.34,0,322.04
6138,56,Female,West,Organic,2023-04-23,2025-08-06,2,57.74,No,1,12.74,0,115.48
6139,21,Female,North,Social Media,2024-03-14,2025-02-13,3,108.14,No,0,9.81,1,324.42
6140,41,Male,West,Referral,2024-07-25,2025-08-11,5,81.06,Yes,2,10.04,0,405.3
6141,34,Male,South,Social Media,2024-07-15,2025-08-17,2,106.15,Yes,1,3.24,0,212.3
6142,18,Male,West,Social Media,2024-10-17,2025-08-09,3,89.1,Yes,1,11.45,0,267.3
6143,45,Female,West,Social Media,2025-04-14,2025-04-27,3,73.46,Yes,0,10.74,1,220.38
6144,68,Male,South,Social Media,2023-11-23,2025-07-24,1,60.44,Yes,2,13.41,0,60.44
6145,21,Male,West,Referral,2023-10-20,2025-03-03,4,130.52,No,0,5.62,1,522.08
6146,60,Female,North,Search Ads,2023-09-22,2025-06-11,2,100.95,Yes,0,9.91,0,201.9
6147,46,Male,North,Organic,2023-12-31,2025-08-25,3,83.92,No,0,3.23,0,251.76
6148,55,Male,South,Social Media,2024-08-22,2025-05-25,4,108.22,Yes,0,5.86,0,432.88
6149,23,Male,East,Search Ads,2025-03-16,2025-04-04,1,94.05,Yes,0,11.68,1,94.05
6150,63,Female,North,Search Ads,2024-02-21,2025-09-25,4,81.3,Yes,1,13.35,0,325.2
6151,18,Male,East,Social Media,2024-02-24,2025-07-21,4,52.17,Yes,1,13.16,0,208.68
6152,65,Male,West,Social Media,2025-06-26,2025-07-18,3,56.09,Yes,2,9.32,0,168.27
6153,52,Male,West,Social Media,2023-12-11,2025-02-21,5,103.02,Yes,0,16.37,1,515.1
6154,35,Female,North,Social Media,2023-06-14,2025-09-12,4,71.84,No,2,7.42,0,287.36
6155,18,Male,East,Search Ads,2023-12-12,2025-09-15,8,68.81,Yes,1,12.54,0,550.48
6156,49,Male,North,Social Media,2023-02-11,2025-04-10,5,100.34,Yes,1,6.41,1,501.7
6157,22,Female,South,Search Ads,2024-01-02,2025-01-14,0,81.87,Yes,0,1.0,1,0.0
6158,49,Female,West,Search Ads,2025-06-21,2025-08-19,2,79.33,Yes,0,7.95,0,158.66
6159,58,Male,West,Search Ads,2025-03-23,2025-08-17,3,58.86,No,1,7.64,0,176.58
6160,31,Male,North,Social Media,2025-06-17,2025-09-27,5,58.54,Yes,1,11.51,0,292.7
6161,30,Male,North,Search Ads,2023-10-29,2025-08-02,3,89.61,Yes,3,7.64,0,268.83
6162,29,Female,South,Search Ads,2024-02-23,2025-09-20,0,87.41,No,2,9.08,0,0.0
6163,29,Male,South,Organic,2025-05-01,2025-07-16,2,76.2,Yes,2,14.16,0,152.4
6164,23,Female,North,Social Media,2025-01-26,2025-07-13,5,118.86,Yes,0,12.03,0,594.3
6165,30,Female,North,Social Media,2023-07-05,2025-09-10,6,83.9,No,2,6.3,0,503.4
6166,52,Female,South,Organic,2025-04-28,2025-08-06,3,92.27,No,1,1.0,0,276.81
6167,33,Male,North,Social Media,2023-04-14,2025-04-10,1,56.49,Yes,1,7.22,1,56.49
6168,58,Female,West,Social Media,2023-09-13,2025-07-31,2,80.54,Yes,3,12.76,0,161.08
6169,60,Female,East,Organic,2024-06-18,2025-08-08,2,79.1,No,0,6.49,0,158.2
6170,57,Female,East,Referral,2024-10-18,2025-06-27,5,80.15,No,1,10.04,0,400.75
6171,46,Male,South,Referral,2025-03-11,2025-09-16,4,138.64,Yes,2,10.3,0,554.56
6172,34,Female,West,Social Media,2025-01-09,2025-09-21,2,79.89,Yes,0,8.38,0,159.78
6173,66,Female,North,Social Media,2023-10-13,2025-08-26,4,90.2,Yes,2,10.13,0,360.8
6174,28,Other,West,Social Media,2023-12-25,2025-06-12,1,96.93,Yes,3,7.96,0,96.93
6175,42,Female,North,Email,2024-12-25,2025-07-12,3,80.91,No,0,14.68,0,242.73
6176,41,Female,West,Search Ads,2025-08-06,2025-09-24,4,88.81,Yes,2,3.77,0,355.24
6177,56,Male,North,Referral,2025-05-20,2025-10-05,1,110.02,Yes,3,11.34,0,110.02
6178,46,Female,West,Organic,2025-08-28,2025-09-01,2,54.49,No,1,10.49,0,108.98
6179,59,Female,North,Organic,2024-11-08,2024-12-13,1,118.69,No,0,9.85,1,118.69
6180,65,Female,West,Social Media,2024-05-03,2024-12-15,8,92.65,No,1,8.24,1,741.2
6181,38,Male,East,Referral,2025-02-07,2025-08-24,3,125.48,No,0,3.56,0,376.44
6182,63,Male,North,Email,2023-03-18,2025-09-01,3,98.91,No,0,4.56,0,296.73
6183,26,Female,West,Email,2025-07-28,2025-08-26,1,45.49,No,1,5.68,0,45.49
6184,65,Female,North,Organic,2025-07-10,2025-09-19,3,65.23,No,0,9.11,0,195.69
6185,27,Male,East,Email,2024-05-21,2025-07-24,2,75.63,No,1,10.67,0,151.26
6186,62,Male,South,Email,2024-06-08,2025-06-23,5,51.89,Yes,0,8.73,0,259.45
6187,38,Female,East,Social Media,2024-06-15,2025-08-06,0,80.4,No,1,9.38,0,0.0
6188,68,Female,West,Referral,2023-05-20,2025-07-25,4,66.14,Yes,0,13.55,0,264.56
6189,24,Male,South,Referral,2023-07-26,2025-07-22,2,85.52,Yes,1,2.98,0,171.04
6190,42,Male,East,Email,2025-01-04,2025-01-06,2,65.15,No,1,1.38,1,130.3
6191,64,Male,West,Referral,2023-02-02,2025-08-26,5,88.03,No,1,3.36,0,440.15
6192,20,Male,East,Search Ads,2024-11-20,2025-08-02,3,115.37,Yes,0,11.56,0,346.11
6193,31,Female,South,Search Ads,2023-11-03,2025-06-02,1,72.73,Yes,0,2.76,0,72.73
6194,22,Female,South,Organic,2023-05-21,2025-04-10,1,88.94,No,0,7.97,1,88.94
6195,34,Female,North,Search Ads,2024-08-21,2024-11-17,4,69.44,Yes,2,7.67,1,277.76
6196,38,Female,South,Email,2023-10-03,2025-07-07,7,96.14,Yes,1,10.1,0,672.98
6197,50,Male,North,Referral,2024-03-24,2025-09-30,3,77.91,Yes,0,9.2,0,233.73
6198,31,Male,West,Search Ads,2025-05-16,2025-09-05,5,98.37,Yes,1,10.21,0,491.85
6199,26,Male,East,Search Ads,2024-12-01,2025-05-31,4,47.07,Yes,1,7.64,0,188.28
6200,26,Male,East,Referral,2025-08-30,2025-09-14,4,62.83,Yes,3,11.06,1,251.32
6201,66,Female,North,Email,2024-02-03,2025-08-13,3,95.4,No,0,12.39,0,286.2
6202,67,Male,North,Social Media,2024-02-11,2025-07-24,3,111.95,Yes,2,13.28,0,335.85
6203,29,Female,West,Organic,2024-11-20,2025-09-17,8,105.7,Yes,4,8.34,0,845.6
6204,28,Male,East,Email,2023-05-15,2025-01-24,4,89.5,Yes,2,6.45,1,358.0
6205,20,Male,West,Search Ads,2025-05-09,2025-07-17,3,75.08,Yes,1,10.43,0,225.24
6206,67,Male,East,Social Media,2023-12-20,2025-08-17,4,56.71,No,1,14.53,0,226.84
6207,54,Female,North,Social Media,2024-04-16,2025-08-24,3,80.73,Yes,1,9.79,0,242.19
6208,57,Female,East,Social Media,2024-05-24,2025-02-11,3,60.56,No,1,11.12,1,181.68
6209,33,Female,East,Social Media,2023-03-08,2025-07-30,6,73.83,Yes,1,11.17,0,442.98
6210,51,Male,North,Social Media,2023-10-29,2025-06-06,2,94.07,No,1,10.92,0,188.14
6211,21,Female,East,Organic,2023-05-21,2025-08-25,4,71.03,No,0,11.82,0,284.12
6212,53,Female,North,Email,2024-09-05,2025-07-07,2,74.42,No,0,4.05,0,148.84
6213,48,Male,North,Organic,2024-12-09,2025-09-08,2,79.43,Yes,0,6.46,0,158.86
6214,35,Male,North,Referral,2023-01-08,2025-09-05,5,101.8,No,0,8.14,0,509.0
6215,54,Male,East,Referral,2023-01-09,2025-08-19,4,84.85,Yes,2,12.34,0,339.4
6216,51,Male,East,Organic,2025-03-29,2025-05-18,1,110.75,Yes,1,12.86,0,110.75
6217,40,Female,North,Social Media,2023-12-02,2025-09-30,4,101.3,Yes,0,9.8,0,405.2
6218,27,Male,West,Email,2025-04-27,2025-09-22,2,111.13,No,0,10.99,0,222.26
6219,19,Female,East,Organic,2024-10-22,2025-08-01,4,92.56,No,1,6.74,0,370.24
6220,66,Female,South,Organic,2024-01-21,2024-08-13,2,118.5,No,0,5.52,1,237.0
6221,32,Male,North,Search Ads,2023-11-01,2025-07-30,1,93.47,Yes,0,5.13,0,93.47
6222,33,Female,South,Organic,2024-12-25,2025-08-29,3,95.51,Yes,1,7.65,0,286.53
6223,53,Male,North,Referral,2024-09-26,2025-08-25,6,56.69,No,0,6.96,0,340.14
6224,31,Female,West,Social Media,2024-07-25,2025-07-15,10,92.68,Yes,2,12.84,0,926.8
6225,37,Male,West,Social Media,2024-01-02,2025-09-24,2,97.77,Yes,0,12.22,0,195.54
6226,54,Male,North,Search Ads,2024-09-07,2025-05-16,3,98.29,No,1,8.16,0,294.87
6227,48,Male,East,Social Media,2024-01-26,2025-09-20,1,103.08,Yes,1,9.59,0,103.08
6228,52,Female,South,Social Media,2025-06-11,2025-09-09,4,91.52,Yes,2,9.09,0,366.08
6229,18,Female,North,Social Media,2024-12-12,2025-06-25,2,82.1,Yes,0,5.29,0,164.2
6230,41,Female,South,Organic,2024-02-03,2025-08-02,2,113.18,No,0,4.45,0,226.36
6231,42,Male,North,Organic,2025-04-26,2025-08-12,6,60.37,No,0,10.36,0,362.22
6232,50,Other,North,Organic,2023-03-13,2025-08-09,6,101.35,No,1,7.58,0,608.1
6233,25,Male,South,Referral,2025-04-13,2025-07-02,5,91.69,No,0,4.06,0,458.45
6234,26,Female,South,Organic,2024-02-21,2025-08-03,1,93.61,Yes,0,14.42,0,93.61
6235,57,Female,South,Search Ads,2023-08-20,2025-08-07,1,77.73,Yes,2,13.36,0,77.73
6236,53,Female,East,Search Ads,2025-04-12,2025-09-28,3,102.53,Yes,0,13.11,0,307.59
6237,60,Male,South,Search Ads,2024-10-22,2025-09-16,4,67.83,Yes,0,10.73,0,271.32
6238,32,Female,South,Social Media,2023-03-16,2025-07-07,1,75.74,Yes,1,10.12,0,75.74
6239,69,Female,South,Referral,2023-09-25,2025-07-05,3,98.14,No,0,7.93,0,294.42
6240,32,Male,West,Search Ads,2024-03-28,2025-04-10,2,71.63,Yes,2,10.73,1,143.26
6241,51,Female,North,Organic,2024-09-22,2025-08-11,2,107.88,No,0,9.89,0,215.76
6242,26,Male,East,Social Media,2025-03-19,2025-04-10,7,107.19,Yes,3,13.64,1,750.33
6243,65,Female,North,Social Media,2024-01-04,2025-06-13,2,71.46,No,0,9.96,0,142.92
6244,35,Female,South,Search Ads,2025-03-22,2025-05-13,3,104.92,No,2,1.0,0,314.76
6245,59,Female,East,Social Media,2025-03-03,2025-04-10,4,72.77,Yes,0,11.27,1,291.08
6246,35,Female,East,Organic,2024-01-15,2025-05-23,5,118.0,No,1,8.6,0,590.0
6247,59,Male,West,Referral,2025-07-29,2025-08-12,5,43.59,No,0,3.93,0,217.95
6248,41,Female,South,Search Ads,2025-08-05,2025-08-11,2,107.19,Yes,0,8.8,0,214.38
6249,21,Male,North,Email,2023-10-18,2025-06-18,3,103.47,Yes,0,9.55,0,310.41
6250,27,Female,West,Search Ads,2024-07-12,2025-09-06,1,75.15,Yes,1,4.17,0,75.15
6251,53,Female,North,Social Media,2025-05-21,2025-10-01,4,93.74,No,0,6.67,0,374.96
6252,28,Female,East,Search Ads,2024-06-24,2025-04-10,3,76.11,No,0,4.68,1,228.33
6253,32,Male,West,Search Ads,2025-01-12,2025-08-09,2,75.45,Yes,0,5.61,0,150.9
6254,46,Male,South,Email,2025-03-12,2025-07-19,3,106.58,Yes,1,11.25,0,319.74
6255,31,Female,East,Organic,2024-07-21,2025-08-19,3,117.55,No,0,6.13,0,352.65
6256,24,Male,North,Social Media,2023-12-27,2025-08-29,4,65.52,Yes,1,12.11,0,262.08
6257,50,Male,North,Email,2024-06-10,2025-04-10,4,107.5,Yes,2,11.47,1,430.0
6258,53,Male,West,Email,2025-04-14,2025-08-14,3,105.23,Yes,0,8.33,0,315.69
6259,56,Female,North,Search Ads,2023-11-17,2025-08-29,7,56.21,No,0,10.33,0,393.47
6260,67,Male,South,Search Ads,2025-04-26,2025-05-04,2,75.56,Yes,1,14.31,1,151.12
6261,24,Female,East,Search Ads,2023-07-23,2025-04-10,5,68.67,Yes,1,10.91,1,343.35
6262,40,Female,South,Search Ads,2024-04-08,2025-07-06,7,91.85,Yes,2,10.87,0,642.95
6263,30,Female,North,Search Ads,2023-03-25,2025-10-06,4,73.69,Yes,0,11.88,0,294.76
6264,64,Male,North,Search Ads,2025-05-06,2025-05-23,3,89.99,No,2,9.18,1,269.97
6265,46,Male,South,Search Ads,2024-12-15,2025-03-20,3,110.01,Yes,1,12.42,1,330.03
6266,23,Male,South,Email,2023-04-29,2025-08-16,1,95.6,Yes,0,5.44,0,95.6
6267,53,Female,West,Search Ads,2023-08-12,2025-09-05,3,75.58,No,0,7.78,0,226.74
6268,20,Female,South,Organic,2024-06-13,2025-06-12,2,105.03,No,0,9.18,0,210.06
6269,32,Male,West,Social Media,2024-05-11,2025-08-07,2,105.29,Yes,0,9.7,0,210.58
6270,55,Male,South,Search Ads,2023-04-23,2025-03-02,2,111.39,No,1,15.51,1,222.78
6271,44,Male,South,Referral,2025-06-11,2025-07-10,3,111.96,Yes,0,8.37,1,335.88
6272,57,Male,West,Referral,2024-04-07,2025-10-02,5,66.89,No,0,2.65,0,334.45
6273,47,Other,West,Organic,2024-11-04,2025-08-10,6,102.97,Yes,1,9.5,0,617.82
6274,61,Male,South,Search Ads,2025-01-24,2025-08-12,2,82.71,Yes,3,11.22,0,165.42
6275,47,Male,South,Search Ads,2023-06-19,2025-08-20,2,82.22,Yes,0,6.91,0,164.44
6276,20,Male,West,Referral,2023-12-01,2025-08-16,9,92.7,Yes,1,8.97,0,834.3
6277,21,Male,North,Referral,2025-01-06,2025-07-21,4,94.09,No,0,7.78,0,376.36
6278,58,Male,South,Email,2025-02-15,2025-09-05,3,44.77,Yes,1,7.47,0,134.31
6279,20,Male,East,Email,2023-08-04,2025-08-28,2,95.56,Yes,1,7.32,0,191.12
6280,37,Male,West,Social Media,2023-11-17,2025-05-24,2,87.45,No,0,11.89,0,174.9
6281,18,Male,East,Email,2025-02-21,2025-07-05,3,89.22,Yes,3,15.42,0,267.66
6282,33,Female,South,Email,2023-12-11,2025-08-09,1,53.08,Yes,1,7.28,0,53.08
6283,48,Female,West,Referral,2023-03-19,2025-09-20,3,74.64,Yes,0,6.31,0,223.92
6284,26,Male,North,Search Ads,2024-05-14,2025-07-22,4,81.16,Yes,1,8.4,0,324.64
6285,42,Female,West,Organic,2023-05-23,2025-09-17,5,92.82,No,1,12.22,0,464.1
6286,69,Male,North,Email,2024-08-18,2025-10-04,1,103.17,Yes,0,8.47,0,103.17
6287,21,Other,East,Social Media,2025-07-25,2025-08-04,2,69.75,No,0,9.7,0,139.5
6288,21,Female,East,Search Ads,2023-04-12,2025-05-26,3,107.35,Yes,0,7.11,0,322.05
6289,32,Male,South,Email,2023-10-09,2025-10-06,3,70.75,Yes,2,14.96,0,212.25
6290,61,Male,East,Organic,2024-07-22,2025-08-22,2,74.4,No,0,7.11,0,148.8
6291,39,Female,West,Search Ads,2023-06-01,2025-08-01,1,86.54,Yes,0,10.78,0,86.54
6292,51,Male,South,Organic,2024-06-20,2024-07-07,1,73.59,Yes,3,7.89,1,73.59
6293,19,Male,North,Search Ads,2023-08-04,2025-07-15,1,97.0,Yes,2,7.18,0,97.0
6294,56,Female,North,Search Ads,2024-09-29,2025-07-24,4,74.5,Yes,3,11.54,0,298.0
6295,21,Female,East,Email,2023-12-29,2025-09-15,4,95.55,No,1,8.31,0,382.2
6296,55,Female,East,Social Media,2025-07-17,2025-08-20,4,86.58,No,1,11.19,0,346.32
6297,25,Female,South,Social Media,2025-04-20,2025-08-26,2,56.83,Yes,3,5.25,0,113.66
6298,62,Female,North,Email,2025-09-23,2025-10-05,3,104.27,Yes,2,6.24,0,312.81
6299,33,Female,East,Social Media,2023-06-02,2025-09-14,2,93.43,Yes,2,6.8,0,186.86
6300,27,Female,South,Social Media,2025-08-09,2025-08-15,3,89.8,Yes,0,9.54,0,269.4
6301,35,Female,North,Social Media,2023-01-16,2025-09-21,3,72.63,Yes,0,5.8,0,217.89
6302,18,Other,South,Social Media,2023-08-08,2025-09-22,2,51.57,No,1,8.31,0,103.14
6303,26,Other,East,Social Media,2025-05-17,2025-06-13,6,92.62,Yes,2,7.64,0,555.72
6304,49,Female,West,Search Ads,2025-05-14,2025-09-27,4,148.46,Yes,0,8.8,0,593.84
6305,33,Female,East,Organic,2023-10-28,2024-10-31,3,28.07,Yes,2,7.83,1,84.21
6306,36,Female,North,Email,2025-04-24,2025-08-04,1,105.27,Yes,0,5.2,0,105.27
6307,59,Male,West,Email,2023-03-19,2025-03-20,4,60.68,No,1,8.86,1,242.72
6308,24,Female,South,Social Media,2023-12-04,2025-08-16,0,98.12,Yes,1,13.35,0,0.0
6309,38,Male,West,Social Media,2023-01-28,2025-04-10,6,62.12,Yes,1,12.54,1,372.72
6310,27,Male,South,Organic,2024-06-02,2025-01-16,3,98.81,Yes,0,12.46,1,296.43
6311,43,Male,West,Email,2025-06-21,2025-09-29,0,111.11,No,1,11.69,0,0.0
6312,35,Female,West,Organic,2024-09-07,2025-09-19,2,86.1,Yes,0,8.09,0,172.2
6313,20,Female,West,Search Ads,2024-06-08,2025-09-18,1,100.63,Yes,0,14.37,0,100.63
6314,21,Male,North,Referral,2023-07-18,2025-07-16,2,98.23,Yes,0,11.56,0,196.46
6315,62,Male,West,Referral,2024-09-04,2025-07-03,0,76.43,Yes,0,6.67,0,0.0
6316,20,Male,East,Social Media,2024-09-09,2025-04-10,1,82.21,No,0,6.59,1,82.21
